order_id,customer_id,order_date,product_id,size,status,fulfillment
636,1127,2019-10-23,320,,Completed,True
637,551,2019-10-23,320,,Completed,True
4719,551,2019-10-23,320,,Requested,False
4725,987,2019-10-23,315,,Completed,True
4725,987,2019-10-23,159,L,Completed,True
4725,987,2019-10-23,287,S,Completed,True
4725,987,2019-10-23,145,S,Completed,True
4739,376,2019-10-24,20,M,Completed,True
4745,408,2019-10-25,287,XS,Requested,False
4745,408,2019-10-25,210,S,Completed,True
4753,615,2019-10-25,203,L,Completed,True
4756,1047,2019-10-25,208,XS,Completed,True
4756,1047,2019-10-25,287,L,Completed,True
4760,1122,2019-10-25,13,XL,Completed,True
4760,1122,2019-10-25,208,S,Completed,True
4772,740,2019-10-26,233,M,Returned,True
4772,740,2019-10-26,123,S,Completed,True
4772,740,2019-10-26,315,,Completed,True
4775,987,2019-10-26,53,M,Completed,True
4775,987,2019-10-26,71,M,Completed,True
4775,987,2019-10-26,286,L,Completed,True
4779,838,2019-10-26,108,,Requested,False
4783,190,2019-10-26,84,M,Requested,False
4787,596,2019-10-27,114,,Completed,True
4787,596,2019-10-27,286,XL,Completed,True
4787,596,2019-10-27,315,,Completed,True
4790,175,2019-10-27,73,XL,Completed,True
4793,220,2019-10-27,311,,Completed,True
4793,220,2019-10-27,115,,Requested,False
4793,220,2019-10-27,208,M,Requested,False
4793,220,2019-10-27,84,S,Requested,False
4793,220,2019-10-27,67,XL,Completed,True
4795,961,2019-10-27,71,S,Returned,True
4795,961,2019-10-27,287,L,Returned,True
4795,961,2019-10-27,20,S,Requested,False
4796,438,2019-10-27,145,XL,Completed,True
4796,438,2019-10-27,19,S,Completed,True
4797,797,2019-10-27,56,S,Completed,True
4797,797,2019-10-27,145,S,Requested,False
4797,797,2019-10-27,191,XL,Requested,False
4797,797,2019-10-27,66,S,Requested,False
4800,175,2019-10-27,145,M,Completed,True
4808,904,2019-10-28,66,L,Completed,True
4812,378,2019-10-28,69,S,Completed,True
4812,378,2019-10-28,291,M,Requested,False
4813,702,2019-10-28,123,XS,Completed,True
4815,408,2019-10-28,315,,Requested,False
4815,408,2019-10-28,286,L,Completed,True
4815,408,2019-10-28,67,XS,Completed,True
685,838,2019-10-28,108,,Completed,True
686,408,2019-10-28,108,,Completed,True
4815,408,2019-10-28,108,,Requested,False
4827,48,2019-10-29,145,XL,Returned,True
4832,761,2019-10-29,79,L,Completed,True
4836,69,2019-10-30,249,L,Completed,True
4839,161,2019-10-30,210,XL,Completed,True
4855,927,2019-10-31,145,XL,Returned,True
4862,281,2019-10-31,287,M,Completed,True
694,1087,2019-10-31,303,,Completed,True
695,281,2019-10-31,303,,Completed,True
4862,281,2019-10-31,303,,Requested,False
4862,281,2019-10-31,191,S,Completed,True
4862,281,2019-10-31,287,L,Completed,True
4862,281,2019-10-31,286,M,Completed,True
4866,55,2019-10-31,66,L,Requested,False
4866,55,2019-10-31,117,,Completed,True
4871,167,2019-11-01,13,XL,Requested,False
4891,780,2019-11-02,315,,Requested,False
4913,994,2019-11-03,291,XL,Completed,True
4913,994,2019-11-03,145,S,Requested,False
4914,938,2019-11-03,79,M,Completed,True
4915,900,2019-11-03,350,,Requested,False
4924,927,2019-11-04,286,XL,Completed,True
4936,537,2019-11-04,348,,Completed,True
4936,537,2019-11-04,287,S,Completed,True
4936,537,2019-11-04,115,,Requested,False
712,281,2019-11-04,286,S,Completed,True
713,537,2019-11-04,286,S,Completed,True
4936,537,2019-11-04,286,S,Requested,False
4936,537,2019-11-04,73,M,Completed,True
4939,537,2019-11-04,317,,Completed,True
4939,537,2019-11-04,6,M,Completed,True
4939,537,2019-11-04,291,L,Completed,True
4941,205,2019-11-04,76,XS,Completed,True
4941,205,2019-11-04,123,M,Requested,False
4942,197,2019-11-04,191,XS,Completed,True
4942,197,2019-11-04,79,S,Completed,True
4943,900,2019-11-04,320,,Completed,True
4943,900,2019-11-04,66,M,Completed,True
4945,927,2019-11-05,345,M,Completed,True
4954,185,2019-11-05,175,XS,Completed,True
727,220,2019-11-05,115,,Completed,True
728,185,2019-11-05,115,,Completed,True
4954,185,2019-11-05,115,,Requested,False
4955,396,2019-11-05,249,XL,Completed,True
4955,396,2019-11-05,291,XS,Completed,True
4955,396,2019-11-05,224,XL,Completed,True
4955,396,2019-11-05,13,L,Completed,True
4957,762,2019-11-05,208,S,Completed,True
4961,370,2019-11-05,159,XS,Completed,True
4963,868,2019-11-06,115,,Completed,True
4963,868,2019-11-06,13,L,Completed,True
4963,868,2019-11-06,159,XL,Completed,True
4980,876,2019-11-07,13,M,Requested,False
4980,876,2019-11-07,287,S,Completed,True
4980,876,2019-11-07,224,M,Completed,True
4981,673,2019-11-07,291,S,Completed,True
4981,673,2019-11-07,210,L,Returned,True
4981,673,2019-11-07,286,M,Completed,True
4981,673,2019-11-07,175,S,Completed,True
4991,995,2019-11-08,145,M,Completed,True
4997,86,2019-11-08,64,M,Completed,True
5005,990,2019-11-09,187,L,Returned,True
5008,265,2019-11-09,320,,Completed,True
5015,938,2019-11-09,139,M,Completed,True
5035,338,2019-11-11,317,,Requested,False
5035,338,2019-11-11,203,S,Completed,True
5042,329,2019-11-11,79,S,Returned,True
5042,329,2019-11-11,303,,Completed,True
5055,1138,2019-11-12,139,S,Returned,True
5055,1138,2019-11-12,311,,Completed,True
5066,276,2019-11-13,191,M,Completed,True
5067,342,2019-11-13,123,L,Completed,True
5067,342,2019-11-13,291,XS,Requested,False
5067,342,2019-11-13,233,M,Completed,True
5070,992,2019-11-13,108,,Completed,True
5074,961,2019-11-13,175,S,Requested,False
5074,961,2019-11-13,255,L,Completed,True
764,994,2019-11-13,145,S,Completed,True
765,193,2019-11-13,145,M,Completed,True
5076,193,2019-11-13,145,M,Requested,False
5077,83,2019-11-13,284,M,Completed,True
5077,83,2019-11-13,19,S,Requested,False
5079,1127,2019-11-13,187,S,Completed,True
5082,765,2019-11-14,145,L,Completed,True
5088,205,2019-11-14,84,L,Completed,True
5088,205,2019-11-14,311,,Completed,True
5102,162,2019-11-15,350,,Requested,False
5102,162,2019-11-15,206,M,Completed,True
5105,736,2019-11-15,159,S,Completed,True
5105,736,2019-11-15,90,S,Completed,True
777,568,2019-11-15,291,XL,Completed,True
5106,568,2019-11-15,291,XL,Requested,False
5119,237,2019-11-17,139,L,Completed,True
5119,237,2019-11-17,255,S,Completed,True
5119,237,2019-11-17,287,XS,Requested,False
5127,1116,2019-11-17,73,XL,Completed,True
5127,1116,2019-11-17,320,,Completed,True
784,220,2019-11-17,84,S,Completed,True
5127,1116,2019-11-17,84,M,Requested,False
5127,1116,2019-11-17,36,L,Completed,True
5129,783,2019-11-17,67,XS,Returned,True
788,684,2019-11-17,111,,Completed,True
5132,684,2019-11-17,111,,Requested,False
790,680,2019-11-17,208,M,Completed,True
791,220,2019-11-17,208,M,Completed,True
792,684,2019-11-17,208,S,Completed,True
5132,684,2019-11-17,208,S,Requested,False
5140,728,2019-11-18,241,M,Completed,True
5147,783,2019-11-18,286,XS,Completed,True
5147,783,2019-11-18,36,L,Completed,True
5171,304,2019-11-20,73,M,Completed,True
5201,620,2019-11-21,286,M,Completed,True
5201,620,2019-11-21,208,S,Completed,True
5203,678,2019-11-22,348,,Completed,True
5210,927,2019-11-22,123,S,Completed,True
5210,927,2019-11-22,139,XL,Completed,True
5210,927,2019-11-22,24,S,Completed,True
804,992,2019-11-22,24,L,Completed,True
805,114,2019-11-22,24,XS,Completed,True
5211,114,2019-11-22,24,XS,Requested,False
5213,327,2019-11-22,7,XS,Completed,True
808,900,2019-11-22,350,,Completed,True
809,992,2019-11-22,350,,Completed,True
5220,992,2019-11-22,350,,Requested,False
5223,1095,2019-11-22,255,M,Completed,True
5223,1095,2019-11-22,159,S,Completed,True
5227,1051,2019-11-23,206,M,Completed,True
5227,1051,2019-11-23,317,,Requested,False
5227,1051,2019-11-23,88,S,Completed,True
5227,1051,2019-11-23,115,,Returned,True
5228,680,2019-11-23,291,S,Completed,True
5228,680,2019-11-23,210,M,Completed,True
5241,537,2019-11-24,7,S,Completed,True
5241,537,2019-11-24,284,S,Completed,True
5247,106,2019-11-24,311,,Requested,False
5247,106,2019-11-24,88,S,Completed,True
5247,106,2019-11-24,217,M,Returned,True
824,408,2019-11-24,315,,Completed,True
825,780,2019-11-24,315,,Completed,True
826,106,2019-11-24,315,,Completed,True
5247,106,2019-11-24,315,,Requested,False
5247,106,2019-11-24,208,S,Completed,True
5248,475,2019-11-24,203,M,Completed,True
5249,1127,2019-11-24,36,M,Completed,True
5249,1127,2019-11-24,287,L,Returned,True
5253,1144,2019-11-25,90,S,Completed,True
5261,1116,2019-11-25,53,M,Completed,True
5264,161,2019-11-25,284,M,Completed,True
5268,55,2019-11-25,111,,Completed,True
5268,55,2019-11-25,291,M,Completed,True
5286,1047,2019-11-27,123,M,Requested,False
5286,1047,2019-11-27,291,M,Completed,True
5286,1047,2019-11-27,64,M,Requested,False
5286,1047,2019-11-27,287,L,Completed,True
5296,433,2019-11-27,315,,Completed,True
5296,433,2019-11-27,22,S,Completed,True
5299,1145,2019-11-27,311,,Requested,False
5304,911,2019-11-28,320,,Requested,False
5304,911,2019-11-28,79,XS,Completed,True
5304,911,2019-11-28,76,XL,Completed,True
5304,911,2019-11-28,286,M,Completed,True
5313,884,2019-11-28,145,XS,Returned,True
5313,884,2019-11-28,114,,Returned,True
5313,884,2019-11-28,61,S,Completed,True
5313,884,2019-11-28,255,S,Completed,True
852,338,2019-11-28,317,,Completed,True
853,1051,2019-11-28,317,,Completed,True
854,1149,2019-11-28,317,,Completed,True
5314,1149,2019-11-28,317,,Requested,False
5314,1149,2019-11-28,123,XL,Completed,True
5316,211,2019-11-28,139,L,Completed,True
5324,761,2019-11-28,291,M,Completed,True
5324,761,2019-11-28,61,XS,Completed,True
860,1145,2019-11-29,311,,Completed,True
861,825,2019-11-29,311,,Completed,True
5330,825,2019-11-29,311,,Requested,False
5330,825,2019-11-29,255,S,Completed,True
5331,86,2019-11-29,71,L,Completed,True
5350,411,2019-11-30,249,L,Completed,True
5364,1070,2019-11-30,22,S,Completed,True
5387,337,2019-12-02,117,,Completed,True
5402,994,2019-12-03,79,S,Completed,True
5402,994,2019-12-03,233,S,Completed,True
5403,237,2019-12-03,7,M,Completed,True
5411,613,2019-12-04,286,M,Requested,False
5411,613,2019-12-04,191,S,Completed,True
5415,338,2019-12-04,114,,Completed,True
5415,338,2019-12-04,206,M,Completed,True
5418,76,2019-12-04,286,XS,Completed,True
5423,613,2019-12-04,64,M,Requested,False
5423,613,2019-12-04,145,S,Completed,True
5423,613,2019-12-04,61,M,Completed,True
5446,667,2019-12-06,145,L,Completed,True
5456,411,2019-12-06,139,M,Completed,True
5456,411,2019-12-06,139,M,Requested,False
5463,615,2019-12-07,195,M,Completed,True
5464,327,2019-12-07,317,,Returned,True
5465,76,2019-12-07,241,XS,Completed,True
5465,76,2019-12-07,195,M,Completed,True
5479,611,2019-12-07,255,XS,Completed,True
5482,169,2019-12-08,145,S,Completed,True
5483,38,2019-12-08,115,,Completed,True
5483,38,2019-12-08,187,L,Completed,True
5492,667,2019-12-09,203,S,Completed,True
5496,383,2019-12-09,195,M,Completed,True
5496,383,2019-12-09,145,M,Completed,True
5509,461,2019-12-10,284,S,Completed,True
5509,461,2019-12-10,33,S,Completed,True
5512,276,2019-12-10,224,S,Completed,True
5512,276,2019-12-10,286,S,Completed,True
5518,956,2019-12-10,159,M,Completed,True
5520,1021,2019-12-10,114,,Completed,True
5520,1021,2019-12-10,195,XS,Completed,True
5524,187,2019-12-10,159,S,Completed,True
5524,187,2019-12-10,139,S,Completed,True
5527,1116,2019-12-11,64,S,Completed,True
5530,568,2019-12-11,7,S,Completed,True
5531,1024,2019-12-11,139,S,Returned,True
5533,871,2019-12-11,7,S,Completed,True
5537,1149,2019-12-11,145,XS,Completed,True
5542,408,2019-12-12,303,,Completed,True
5542,408,2019-12-12,303,,Completed,True
5542,408,2019-12-12,111,,Completed,True
5542,408,2019-12-12,114,,Requested,False
911,205,2019-12-12,123,M,Completed,True
912,1047,2019-12-12,123,M,Completed,True
913,568,2019-12-12,123,M,Completed,True
5550,568,2019-12-12,123,M,Requested,False
5555,1039,2019-12-13,139,S,Completed,True
5559,990,2019-12-13,210,S,Requested,False
5559,990,2019-12-13,145,M,Completed,True
5562,383,2019-12-13,224,L,Completed,True
5570,537,2019-12-14,7,XS,Completed,True
5570,537,2019-12-14,258,S,Completed,True
5570,537,2019-12-14,71,L,Requested,False
5570,537,2019-12-14,111,,Completed,True
5571,911,2019-12-14,320,,Requested,False
5581,900,2019-12-15,203,S,Completed,True
5599,1009,2019-12-16,64,L,Completed,True
5601,1021,2019-12-16,191,L,Completed,True
5603,461,2019-12-16,255,XL,Completed,True
5604,620,2019-12-16,53,M,Completed,True
5615,1116,2019-12-17,187,L,Completed,True
5616,676,2019-12-17,145,XL,Returned,True
5616,676,2019-12-17,233,L,Completed,True
5642,1004,2019-12-19,175,M,Completed,True
5652,783,2019-12-19,123,XL,Completed,True
5656,1127,2019-12-19,287,M,Completed,True
5656,1127,2019-12-19,287,M,Completed,True
5677,797,2019-12-21,117,,Requested,False
5677,797,2019-12-21,345,M,Completed,True
5677,797,2019-12-21,210,S,Requested,False
5678,959,2019-12-21,108,,Completed,True
5685,556,2019-12-21,208,S,Completed,True
5685,556,2019-12-21,217,L,Returned,True
5685,556,2019-12-21,56,S,Completed,True
5685,556,2019-12-21,291,S,Completed,True
5685,556,2019-12-21,123,XS,Completed,True
5688,994,2019-12-21,20,M,Completed,True
5690,92,2019-12-21,287,XL,Completed,True
5696,428,2019-12-22,64,L,Completed,True
5703,938,2019-12-22,145,S,Completed,True
5719,428,2019-12-23,71,S,Completed,True
5719,428,2019-12-23,119,,Completed,True
5720,1024,2019-12-23,258,S,Completed,True
5720,1024,2019-12-23,22,M,Completed,True
5720,1024,2019-12-23,175,S,Requested,False
5720,1024,2019-12-23,69,XS,Completed,True
5752,217,2019-12-25,67,M,Completed,True
5759,428,2019-12-26,291,S,Completed,True
5761,1146,2019-12-26,145,S,Requested,False
5762,1146,2019-12-26,2,S,Completed,True
5762,1146,2019-12-26,291,XS,Completed,True
5765,964,2019-12-26,286,M,Requested,False
5765,964,2019-12-26,241,L,Completed,True
5769,825,2019-12-26,145,XL,Completed,True
5776,376,2019-12-27,24,L,Completed,True
5776,376,2019-12-27,218,S,Completed,True
5776,376,2019-12-27,108,,Completed,True
5776,376,2019-12-27,206,S,Completed,True
5776,376,2019-12-27,303,,Requested,False
5789,304,2019-12-28,255,M,Completed,True
5789,304,2019-12-28,145,S,Requested,False
5790,762,2019-12-28,224,S,Completed,True
5793,166,2019-12-28,159,S,Completed,True
5794,305,2019-12-28,145,M,Completed,True
5807,839,2019-12-30,286,L,Completed,True
974,408,2019-12-30,287,XS,Completed,True
975,642,2019-12-30,287,XS,Completed,True
5808,642,2019-12-30,287,XS,Requested,False
5808,642,2019-12-30,84,S,Completed,True
5814,857,2019-12-30,123,M,Completed,True
5818,797,2019-12-30,261,XS,Completed,True
980,56,2019-12-31,145,S,Completed,True
5830,56,2019-12-31,145,S,Requested,False
5841,720,2019-12-31,233,M,Requested,False
5849,337,2020-01-01,208,L,Completed,True
5849,337,2020-01-01,218,M,Completed,True
5856,702,2020-01-02,233,M,Requested,False
5863,1095,2020-01-03,261,S,Completed,True
5864,265,2020-01-03,68,S,Completed,True
5864,265,2020-01-03,123,XS,Completed,True
5866,406,2020-01-03,217,S,Completed,True
5866,406,2020-01-03,69,M,Completed,True
5866,406,2020-01-03,171,M,Completed,True
5866,406,2020-01-03,241,M,Completed,True
5866,406,2020-01-03,145,L,Completed,True
5871,685,2020-01-04,76,S,Completed,True
5871,685,2020-01-04,217,XS,Completed,True
5893,281,2020-01-07,111,,Requested,False
997,911,2020-01-07,320,,Completed,True
998,281,2020-01-07,320,,Completed,True
5893,281,2020-01-07,320,,Requested,False
5893,281,2020-01-07,19,S,Requested,False
5893,281,2020-01-07,241,XL,Completed,True
5893,281,2020-01-07,13,L,Completed,True
5894,1093,2020-01-07,191,S,Completed,True
5897,406,2020-01-08,217,S,Completed,True
5897,406,2020-01-08,224,S,Completed,True
5900,797,2020-01-08,350,,Completed,True
5900,797,2020-01-08,108,,Requested,False
5906,329,2020-01-09,56,M,Completed,True
5906,329,2020-01-09,345,M,Requested,False
5907,827,2020-01-09,66,L,Requested,False
5907,827,2020-01-09,90,XS,Completed,True
5913,955,2020-01-10,90,S,Completed,True
5915,1150,2020-01-10,224,XL,Completed,True
5915,1150,2020-01-10,66,M,Returned,True
5920,900,2020-01-10,203,XL,Completed,True
5925,265,2020-01-11,249,XS,Completed,True
5934,665,2020-01-12,29,S,Returned,True
5934,665,2020-01-12,6,S,Completed,True
5939,438,2020-01-13,258,S,Completed,True
5941,211,2020-01-13,241,L,Completed,True
5941,211,2020-01-13,159,M,Completed,True
5953,765,2020-01-15,145,XL,Completed,True
5956,162,2020-01-16,187,XL,Returned,True
5971,573,2020-01-18,26,XL,Completed,True
5971,573,2020-01-18,56,M,Completed,True
5979,378,2020-01-19,255,M,Completed,True
5979,378,2020-01-19,79,S,Requested,False
5981,472,2020-01-19,291,S,Requested,False
5983,342,2020-01-19,320,,Completed,True
5983,342,2020-01-19,206,S,Returned,True
5995,857,2020-01-20,213,S,Completed,True
5995,857,2020-01-20,145,M,Completed,True
1033,1047,2020-01-21,64,M,Completed,True
1034,613,2020-01-21,64,M,Completed,True
1035,955,2020-01-21,64,M,Completed,True
5998,955,2020-01-21,64,M,Requested,False
6002,900,2020-01-22,320,,Completed,True
6004,1065,2020-01-22,115,,Completed,True
6009,55,2020-01-24,224,L,Completed,True
6016,1095,2020-01-25,311,,Completed,True
6019,584,2020-01-26,111,,Requested,False
6019,584,2020-01-26,26,S,Completed,True
6026,76,2020-01-26,111,,Requested,False
6035,107,2020-01-28,88,M,Completed,True
6035,107,2020-01-28,315,,Completed,True
6050,697,2020-01-31,145,S,Completed,True
6050,697,2020-01-31,61,M,Completed,True
6050,697,2020-01-31,286,M,Requested,False
6052,945,2020-02-01,61,S,Completed,True
6055,991,2020-02-01,187,L,Completed,True
6056,1144,2020-02-01,114,,Requested,False
6056,1144,2020-02-01,29,L,Completed,True
6057,136,2020-02-01,71,S,Completed,True
6059,293,2020-02-02,345,S,Returned,True
6060,1070,2020-02-02,320,,Completed,True
6060,1070,2020-02-02,6,XL,Requested,False
6068,1127,2020-02-03,229,L,Returned,True
6068,1127,2020-02-03,229,XS,Completed,True
6083,458,2020-02-06,348,,Completed,True
6083,458,2020-02-06,241,L,Completed,True
6084,1051,2020-02-07,291,XS,Completed,True
6084,1051,2020-02-07,311,,Completed,True
6089,568,2020-02-08,315,,Completed,True
6089,568,2020-02-08,67,L,Completed,True
6099,765,2020-02-09,284,XS,Completed,True
6101,1038,2020-02-09,159,L,Completed,True
6112,1119,2020-02-12,249,L,Completed,True
6122,190,2020-02-14,139,M,Requested,False
1069,411,2020-02-14,139,M,Completed,True
6122,190,2020-02-14,139,L,Requested,False
6132,673,2020-02-15,175,XS,Completed,True
6132,673,2020-02-15,64,M,Completed,True
6132,673,2020-02-15,90,M,Completed,True
6132,673,2020-02-15,312,,Returned,True
6136,1149,2020-02-16,287,S,Completed,True
6138,679,2020-02-17,187,L,Completed,True
6138,679,2020-02-17,255,S,Requested,False
